=== 📊 거래 설정 ===
손익비: 1.4:1 (익절 +3.5% / 손절 -2.5%)
거래당 투자금: 1,000,000원

=== 💰 당일 수익 요약 ===
총 거래: 3건 (1승 2패)
총 수익금: -3,431원 (-0.3%)
  ㄴ 승리 수익: +35,000원 (실제 수익률 합계)
  ㄴ 손실 금액: -38,431원 (실제 손실률 합계)

=== 총 승패: 1승 2패 ===
=== selection_date 이후 승패: 1승 2패 ===
=== 🌅 12시 이전 매수 종목: 1승 2패 (승률 33.3%) ===
총 수익금: -3,431원 (-0.3%)
  ㄴ 승리 수익: +35,000원
  ㄴ 손실 금액: -38,431원

   🔴 450140 09:59 매수 → -2.50%
   🟢 042520 11:18 매수 → +3.50%
   🔴 397030 11:27 매수 → -1.34%

=== 001520 - 20250930 눌림목(3분) 신호 재현 ===
  selection_date: 2025-09-30 09:02:28
  승패: 0승 0패
  selection_date 이후 승패: 0승 0패
  매매신호:
    없음
  체결 시뮬레이션:
    없음
  매수 못한 기회:
    없음

  🔍 상세 3분봉 분석 (09:00~15:30):
    09:00→09:03: 데이터부족
    09:03→09:06: 데이터부족
    09:06→09:09: 데이터부족
    11:15→11:18: 종가:18,250 | 거래량:18,929 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    11:18→11:21: 종가:18,360 | 거래량:16,100 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    11:21→11:24: 종가:18,230 | 거래량:13,804 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    11:24→11:27: 종가:18,140 | 거래량:9,404 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    11:27→11:30: 종가:18,160 | 거래량:10,181 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    11:30→11:33: 종가:18,030 | 거래량:25,147 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    11:33→11:36: 종가:18,050 | 거래량:18,377 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    11:36→11:39: 종가:18,100 | 거래량:9,387 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    11:39→11:42: 종가:18,070 | 거래량:10,395 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    11:42→11:45: 종가:18,110 | 거래량:7,583 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    11:45→11:48: 종가:18,030 | 거래량:7,008 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    11:48→11:51: 종가:18,010 | 거래량:14,980 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    11:51→11:54: 종가:18,190 | 거래량:7,271 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    11:54→11:57: 종가:18,540 | 거래량:38,875 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    11:57→12:00: 종가:18,250 | 거래량:28,500 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    12:00→12:03: 종가:18,100 | 거래량:12,098 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    12:03→12:06: 종가:18,120 | 거래량:11,715 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    12:06→12:09: 종가:18,030 | 거래량:15,397 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    12:09→12:12: 종가:18,090 | 거래량:5,626 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    12:12→12:15: 종가:18,110 | 거래량:10,843 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    12:15→12:18: 종가:18,070 | 거래량:7,550 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    12:18→12:21: 종가:18,070 | 거래량:9,438 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    12:21→12:24: 종가:18,070 | 거래량:4,362 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    12:24→12:27: 종가:18,060 | 거래량:3,805 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    12:27→12:30: 종가:18,040 | 거래량:7,933 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    12:30→12:33: 종가:18,050 | 거래량:8,359 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    12:33→12:36: 종가:18,030 | 거래량:3,809 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    12:36→12:39: 종가:18,040 | 거래량:4,076 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    12:39→12:42: 종가:18,050 | 거래량:6,633 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    12:42→12:45: 종가:18,030 | 거래량:5,344 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    12:45→12:48: 종가:18,010 | 거래량:7,046 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    12:48→12:51: 종가:17,670 | 거래량:51,055 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    12:51→12:54: 종가:17,760 | 거래량:28,662 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    12:54→12:57: 종가:17,680 | 거래량:20,823 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    12:57→13:00: 종가:17,340 | 거래량:49,937 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    13:00→13:03: 종가:17,230 | 거래량:80,566 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    13:03→13:06: 종가:17,110 | 거래량:21,588 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    13:06→13:09: 종가:16,890 | 거래량:101,544 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    13:09→13:12: 종가:17,260 | 거래량:59,813 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    13:12→13:15: 종가:18,050 | 거래량:141,201 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    13:15→13:18: 종가:17,630 | 거래량:97,832 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    13:18→13:21: 종가:17,520 | 거래량:35,974 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    13:21→13:24: 종가:17,370 | 거래량:33,034 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    13:24→13:27: 종가:17,300 | 거래량:21,180 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    13:27→13:30: 종가:17,260 | 거래량:23,078 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    13:30→13:33: 종가:17,230 | 거래량:13,587 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    13:33→13:36: 종가:17,250 | 거래량:6,691 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    13:36→13:39: 종가:17,090 | 거래량:31,848 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    13:39→13:42: 종가:17,100 | 거래량:16,421 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    13:42→13:45: 종가:17,170 | 거래량:15,468 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    13:45→13:48: 종가:17,260 | 거래량:12,936 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    13:48→13:51: 종가:17,090 | 거래량:12,861 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    13:51→13:54: 종가:17,120 | 거래량:6,927 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    13:54→13:57: 종가:17,080 | 거래량:10,731 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    13:57→14:00: 종가:17,090 | 거래량:13,293 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:00→14:03: 종가:16,950 | 거래량:37,224 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:03→14:06: 종가:16,850 | 거래량:24,965 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:06→14:09: 종가:16,640 | 거래량:57,466 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:09→14:12: 종가:16,530 | 거래량:59,328 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:12→14:15: 종가:16,080 | 거래량:52,071 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:15→14:18: 종가:16,390 | 거래량:80,065 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:18→14:21: 종가:16,240 | 거래량:35,699 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:21→14:24: 종가:16,150 | 거래량:32,867 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:24→14:27: 종가:16,100 | 거래량:20,317 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:27→14:30: 종가:15,740 | 거래량:74,106 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:30→14:33: 종가:15,770 | 거래량:71,474 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:33→14:36: 종가:15,850 | 거래량:55,833 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:36→14:39: 종가:15,960 | 거래량:36,075 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:39→14:42: 종가:15,780 | 거래량:27,158 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:42→14:45: 종가:15,370 | 거래량:56,107 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:45→14:48: 종가:16,220 | 거래량:85,639 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:48→14:51: 종가:16,040 | 거래량:91,272 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:51→14:54: 종가:15,780 | 거래량:48,018 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:54→14:57: 종가:15,810 | 거래량:27,897 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:57→15:00: 종가:15,930 | 거래량:22,727 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    15:00→15:03: 종가:16,000 | 거래량:31,426 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    15:03→15:06: 종가:15,960 | 거래량:24,201 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    15:06→15:09: 종가:15,930 | 거래량:24,764 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    15:09→15:12: 종가:15,930 | 거래량:16,420 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    15:12→15:15: 종가:15,760 | 거래량:27,519 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    15:15→15:18: 종가:15,690 | 거래량:27,159 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    15:18→15:21: 종가:15,410 | 거래량:59,881 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%

=== 067310 - 20250930 눌림목(3분) 신호 재현 ===
  selection_date: 2025-09-30 09:00:36
  승패: 0승 0패
  selection_date 이후 승패: 0승 0패
  매매신호:
    없음
  체결 시뮬레이션:
    없음
  매수 못한 기회:
    없음

  🔍 상세 3분봉 분석 (09:00~15:30):
    13:36→13:39: 데이터부족
    13:39→13:42: 데이터부족
    13:42→13:45: 데이터부족
    13:45→13:48: 데이터부족
    13:48→13:51: 종가:22,850 | 거래량:7,102 | 🔴회피(09:00시가없음) | 신뢰도:0%
    13:51→13:54: 종가:22,850 | 거래량:4,142 | 🔴회피(09:00시가없음) | 신뢰도:0%
    13:54→13:57: 종가:22,850 | 거래량:3,212 | 🔴회피(09:00시가없음) | 신뢰도:0%
    13:57→14:00: 종가:22,850 | 거래량:3,811 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:00→14:03: 종가:22,850 | 거래량:2,356 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:03→14:06: 종가:22,850 | 거래량:2,936 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:06→14:09: 종가:22,850 | 거래량:3,605 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:09→14:12: 종가:22,850 | 거래량:2,877 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:12→14:15: 종가:22,850 | 거래량:3,630 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:15→14:18: 종가:22,800 | 거래량:18,520 | 🔴회피(위험신호: LARGE_BEARISH_VOLUME) | 신뢰도:0%
    14:18→14:21: 종가:22,800 | 거래량:2,002 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:21→14:24: 종가:22,800 | 거래량:1,829 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:24→14:27: 종가:22,800 | 거래량:3,711 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:27→14:30: 종가:22,850 | 거래량:7,143 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:30→14:33: 종가:22,900 | 거래량:9,191 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:33→14:36: 종가:22,950 | 거래량:9,950 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:36→14:39: 종가:22,850 | 거래량:5,490 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:39→14:42: 종가:22,900 | 거래량:3,660 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:42→14:45: 종가:22,900 | 거래량:3,733 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:45→14:48: 종가:22,900 | 거래량:4,963 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:48→14:51: 종가:22,900 | 거래량:3,484 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:51→14:54: 종가:22,850 | 거래량:4,273 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:54→14:57: 종가:22,950 | 거래량:5,135 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:57→15:00: 종가:22,950 | 거래량:16,514 | 🔴회피(위험신호: LARGE_BEARISH_VOLUME) | 신뢰도:0%
    15:00→15:03: 종가:22,850 | 거래량:1,443 | 🔴회피(09:00시가없음) | 신뢰도:0%
    15:03→15:06: 종가:22,850 | 거래량:15,418 | 🔴회피(위험신호: LARGE_BEARISH_VOLUME) | 신뢰도:0%
    15:06→15:09: 종가:22,850 | 거래량:6,524 | 🔴회피(09:00시가없음) | 신뢰도:0%
    15:09→15:12: 종가:22,850 | 거래량:7,722 | 🔴회피(09:00시가없음) | 신뢰도:0%
    15:12→15:15: 종가:22,900 | 거래량:4,475 | 🔴회피(09:00시가없음) | 신뢰도:0%
    15:15→15:18: 종가:22,900 | 거래량:29,536 | 🔴회피(09:00시가없음) | 신뢰도:0%
    15:18→15:21: 종가:22,925 | 거래량:2,755 | 🔴회피(09:00시가없음) | 신뢰도:0%
    09:00→09:03: 종가:23,150 | 거래량:76,394 | 🔴회피(위험신호: LARGE_BEARISH_VOLUME) | 신뢰도:0%
    09:03→09:06: 종가:23,250 | 거래량:22,483 | 🔴회피(09:00시가없음) | 신뢰도:0%
    09:06→09:09: 종가:23,350 | 거래량:20,496 | 🔴회피(09:00시가없음) | 신뢰도:0%
    09:09→09:12: 종가:23,300 | 거래량:10,037 | 🔴회피(09:00시가없음) | 신뢰도:0%
    09:12→09:15: 종가:23,200 | 거래량:29,815 | 🔴회피(09:00시가없음) | 신뢰도:0%
    09:15→09:18: 종가:23,250 | 거래량:498 | 🔴회피(09:00시가없음) | 신뢰도:0%

=== 272110 - 20250930 눌림목(3분) 신호 재현 ===
  selection_date: 2025-09-30 09:00:12
  승패: 0승 0패
  selection_date 이후 승패: 0승 0패
  매매신호:
    없음
  체결 시뮬레이션:
    없음
  매수 못한 기회:
    없음

  🔍 상세 3분봉 분석 (09:00~15:30):
    13:36→13:39: 데이터부족
    13:39→13:42: 데이터부족
    13:42→13:45: 데이터부족
    13:45→13:48: 데이터부족
    13:48→13:51: 종가:28,750 | 거래량:357 | 🔴회피(09:00시가없음) | 신뢰도:0%
    13:51→13:54: 종가:28,750 | 거래량:422 | 🔴회피(09:00시가없음) | 신뢰도:0%
    13:54→13:57: 종가:28,750 | 거래량:289 | 🔴회피(09:00시가없음) | 신뢰도:0%
    13:57→14:00: 종가:28,800 | 거래량:853 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:00→14:03: 종가:28,800 | 거래량:523 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:03→14:06: 종가:28,800 | 거래량:527 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:06→14:09: 종가:28,800 | 거래량:1,542 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:09→14:12: 종가:28,800 | 거래량:248 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:12→14:15: 종가:28,800 | 거래량:1,061 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:15→14:18: 종가:28,800 | 거래량:375 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:18→14:21: 종가:28,850 | 거래량:437 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:21→14:24: 종가:28,800 | 거래량:1,422 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:24→14:27: 종가:28,700 | 거래량:2,187 | 🔴회피(위험신호: LARGE_BEARISH_VOLUME) | 신뢰도:0%
    14:27→14:30: 종가:28,700 | 거래량:235 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:30→14:33: 종가:28,700 | 거래량:518 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:33→14:36: 종가:28,700 | 거래량:666 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:36→14:39: 종가:28,650 | 거래량:283 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:39→14:42: 종가:28,650 | 거래량:280 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:42→14:45: 종가:28,650 | 거래량:313 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:45→14:48: 종가:28,750 | 거래량:2,232 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:48→14:51: 종가:28,800 | 거래량:1,265 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:51→14:54: 종가:28,800 | 거래량:1,073 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:54→14:57: 종가:28,750 | 거래량:1,391 | 🔴회피(위험신호: LARGE_BEARISH_VOLUME) | 신뢰도:0%
    14:57→15:00: 종가:28,800 | 거래량:1,925 | 🔴회피(09:00시가없음) | 신뢰도:0%
    15:00→15:03: 종가:28,650 | 거래량:1,422 | 🔴회피(위험신호: LARGE_BEARISH_VOLUME) | 신뢰도:0%
    15:03→15:06: 종가:28,650 | 거래량:1,329 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    15:06→15:09: 종가:28,700 | 거래량:861 | 🔴회피(09:00시가없음) | 신뢰도:0%
    15:09→15:12: 종가:28,700 | 거래량:684 | 🔴회피(09:00시가없음) | 신뢰도:0%
    15:12→15:15: 종가:28,700 | 거래량:1,188 | 🔴회피(09:00시가없음) | 신뢰도:0%
    15:15→15:18: 종가:28,700 | 거래량:1,064 | 🔴회피(09:00시가없음) | 신뢰도:0%
    15:18→15:21: 종가:28,700 | 거래량:839 | 🔴회피(09:00시가없음) | 신뢰도:0%
    09:00→09:03: 종가:28,800 | 거래량:9,723 | 🔴회피(위험신호: LARGE_BEARISH_VOLUME) | 신뢰도:0%
    09:03→09:06: 종가:28,550 | 거래량:10,840 | 🔴회피(위험신호: LARGE_BEARISH_VOLUME) | 신뢰도:0%
    09:06→09:09: 종가:28,700 | 거래량:1,179 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    09:09→09:12: 종가:28,650 | 거래량:4,098 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    09:12→09:15: 종가:28,500 | 거래량:4,611 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%

=== 109670 - 20250930 눌림목(3분) 신호 재현 ===
  selection_date: 2025-09-30 09:01:39
  승패: 0승 0패
  selection_date 이후 승패: 0승 0패
  매매신호:
    없음
  체결 시뮬레이션:
    없음
  매수 못한 기회:
    없음

  🔍 상세 3분봉 분석 (09:00~15:30):
    13:36→13:39: 데이터부족
    13:39→13:42: 데이터부족
    13:42→13:45: 데이터부족
    13:45→13:48: 데이터부족
    13:48→13:51: 종가:9,100 | 거래량:12,963 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    13:51→13:54: 종가:9,050 | 거래량:8,953 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    13:54→13:57: 종가:9,060 | 거래량:8,335 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    13:57→14:00: 종가:9,060 | 거래량:8,964 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:00→14:03: 종가:9,200 | 거래량:92,182 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:03→14:06: 종가:9,060 | 거래량:29,398 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:06→14:09: 종가:9,310 | 거래량:191,038 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:09→14:12: 종가:9,320 | 거래량:40,895 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:12→14:15: 종가:9,310 | 거래량:36,311 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:15→14:18: 종가:9,220 | 거래량:29,089 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:18→14:21: 종가:9,260 | 거래량:21,828 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:21→14:24: 종가:9,330 | 거래량:14,562 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:24→14:27: 종가:9,140 | 거래량:53,114 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:27→14:30: 종가:9,170 | 거래량:9,356 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:30→14:33: 종가:9,310 | 거래량:30,575 | 🔴회피(09:00시가없음) | 신뢰도:0%
    14:33→14:36: 종가:9,200 | 거래량:137,299 | 🔴회피(위험신호: LARGE_BEARISH_VOLUME) | 신뢰도:0%
    14:36→14:39: 종가:9,240 | 거래량:28,155 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:39→14:42: 종가:9,150 | 거래량:17,076 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:42→14:45: 종가:9,150 | 거래량:11,828 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:45→14:48: 종가:9,080 | 거래량:21,320 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:48→14:51: 종가:9,080 | 거래량:15,739 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:51→14:54: 종가:9,060 | 거래량:4,689 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:54→14:57: 종가:9,070 | 거래량:7,340 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    14:57→15:00: 종가:9,040 | 거래량:30,439 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    15:00→15:03: 종가:9,000 | 거래량:4,133 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
    15:03→15:06: 종가:9,020 | 거래량:9,073 | 🔴회피(위험신호: BISECTOR_BREAK) | 신뢰도:0%
